expenditure_id,grant_id,project_id,activity_id,budget_line_id,account_id,cost_centre_id,location_id,period_id,transaction_date,transaction_type,vendor_id,staff_id,procurement_id,description,amount_original,original_currency,exchange_rate,amount_usd,amount_grant_currency,authorised_by,posted_by,posted_date,document_reference,payment_method,payment_reference,is_reversal,reversal_reference,notes
EXP-2025-02235,GRT-2022-004,PRJ-2023-005,ACT-0020,BDL-0134,ACC-5405,CC-PRG-EDU,LOC-KIL-001,FP-2025-04,2025-04-23,Community Outreach,,,,Community Outreach - PRJ-2023-005 - Apr 2025,712000.0,TZS,2526.08,281.86,281.86,STF-007,STF-002,2025-04-24,INV-2338-2025-2235,Bank Transfer,TRF-20250423-2235,False,,
EXP-2025-02236,GRT-2024-002,PRJ-2024-003,ACT-0048,BDL-0163,ACC-5202,CC-PRG-CHP,LOC-ARU-003,FP-2025-04,2025-04-01,Training Materials,,,,Training Materials - PRJ-2024-003 - Apr 2025,217000.0,TZS,2472.82,87.75,87.75,STF-002,STF-003,2025-04-03,INV-9687-2025-2236,Cheque,CHQ-21942,False,,
EXP-2025-02237,GRT-2023-002,PRJ-2023-004,ACT-0016,BDL-0033,ACC-5404,CC-PRG-EDU,LOC-ARU-002,FP-2025-04,2025-04-16,M&E Activities,,,,M&E Activities - PRJ-2023-004 - Apr 2025,1005000.0,TZS,2516.11,399.43,399.43,STF-009,STF-003,2025-04-18,INV-8722-2025-2237,Bank Transfer,TRF-20250416-2237,False,,
EXP-2025-02238,GRT-2021-001,PRJ-2023-007,ACT-0026,BDL-0205,ACC-5202,CC-PRG-WEE,LOC-ARU-001,FP-2025-04,2025-04-02,Training Materials,,,,Training Materials - PRJ-2023-007 - Apr 2025,325000.0,TZS,2527.72,128.57,128.57,STF-001,STF-002,2025-04-05,INV-1032-2025-2238,Bank Transfer,TRF-20250402-2238,False,,
EXP-2025-02239,GRT-2023-003,PRJ-2023-013,ACT-0081,BDL-0071,ACC-5101,CC-PRG-HLT,LOC-ARU-001,FP-2025-04,2025-04-16,Domestic Travel,,STF-008,,Domestic Travel - PRJ-2023-013 - Apr 2025,295000.0,TZS,2528.62,116.66,116.66,STF-010,STF-004,2025-04-20,,Cheque,CHQ-71383,False,,
EXP-2025-02240,GRT-2023-001,PRJ-2023-001,ACT-0001,BDL-0010,ACC-5203,CC-PRG-HLT,LOC-KIL-001,FP-2025-04,2025-04-24,Facilitator Fee,,STF-043,,Facilitator Fee - PRJ-2023-001 - Apr 2025,729000.0,TZS,2486.8,293.15,293.15,STF-008,STF-002,2025-04-26,INV-6914-2025-2240,Bank Transfer,TRF-20250424-2240,False,,
EXP-2025-02241,GRT-2024-002,PRJ-2024-004,ACT-0049,BDL-0169,ACC-5405,CC-PRG-CHP,LOC-MAN-004,FP-2025-04,2025-04-09,Community Outreach,,,,Community Outreach - PRJ-2024-004 - Apr 2025,304000.0,TZS,2557.71,118.86,118.86,STF-010,STF-003,2025-04-14,INV-4540-2025-2241,Cheque,CHQ-14103,False,,
EXP-2025-02242,GRT-2024-002,PRJ-2024-004,ACT-0049,BDL-0161,ACC-5301,CC-PRG-CHP,LOC-MAN-004,FP-2025-04,2025-04-21,Medical Supplies,VND-0103,,,Medical Supplies - PRJ-2024-004 - Apr 2025,853000.0,TZS,2473.7,344.83,344.83,STF-009,STF-006,2025-04-25,INV-3608-2025-2242,Cheque,CHQ-70270,False,,
EXP-2025-02243,GRT-2023-005,PRJ-2023-010,ACT-0055,BDL-0147,ACC-5404,CC-PRG-HLT,LOC-KIL-001,FP-2025-04,2025-04-28,M&E Activities,,,,M&E Activities - PRJ-2023-010 - Apr 2025,1084000.0,TZS,2469.26,439.0,439.0,STF-004,STF-005,2025-04-29,INV-4299-2025-2243,Mobile Money,CHQ-10933,False,,
EXP-2025-02244,GRT-2023-003,PRJ-2023-006,ACT-0021,BDL-0062,ACC-5404,CC-PRG-WEE,LOC-KIL-001,FP-2025-04,2025-04-06,M&E Activities,,,,M&E Activities - PRJ-2023-006 - Apr 2025,623000.0,TZS,2508.17,248.39,248.39,STF-003,STF-005,2025-04-10,INV-8525-2025-2244,Bank Transfer,TRF-20250406-2244,False,,
EXP-2025-02245,GRT-2023-004,PRJ-2023-009,ACT-0035,BDL-0110,ACC-5201,CC-PRG-CLR,LOC-MAN-003,FP-2025-04,2025-04-19,Training Venue,VND-0006,,,Training Venue - PRJ-2023-009 - Apr 2025,1015000.0,TZS,2525.14,401.96,401.96,STF-010,STF-005,2025-04-23,INV-3218-2025-2245,Cheque,CHQ-94657,False,,
EXP-2025-02246,GRT-2022-003,PRJ-2023-003,ACT-0011,BDL-0042,ACC-5303,CC-PRG-HLT,LOC-KIL-003,FP-2025-04,2025-04-24,ICT Equipment,VND-0093,,PRC-2025-2116,ICT Equipment - PRJ-2023-003 - Apr 2025,2380000.0,TZS,2481.92,958.94,958.94,STF-003,STF-006,2025-04-26,INV-6529-2025-2246,Bank Transfer,TRF-20250424-2246,False,,
EXP-2025-02247,GRT-2024-003,PRJ-2024-005,ACT-0059,BDL-0186,ACC-5403,CC-PRG-HLT,LOC-ARU-004,FP-2025-04,2025-04-26,Communication,,,,Communication - PRJ-2024-005 - Apr 2025,73000.0,TZS,2488.69,29.33,29.33,STF-008,STF-006,2025-04-30,INV-2340-2025-2247,Cash,CHQ-97506,False,,
EXP-2025-02248,GRT-2023-004,PRJ-2023-009,ACT-0035,BDL-0105,ACC-5305,CC-PRG-CLR,LOC-MAN-003,FP-2025-04,2025-04-15,Office Supplies,VND-0132,,,Office Supplies - PRJ-2023-009 - Apr 2025,121000.0,TZS,2549.47,47.46,47.46,STF-007,STF-006,2025-04-19,INV-8978-2025-2248,Mobile Money,CHQ-26784,False,,
EXP-2025-02249,GRT-2023-003,PRJ-2023-013,ACT-0079,BDL-0069,ACC-5305,CC-PRG-HLT,LOC-ARU-001,FP-2025-04,2025-04-28,Office Supplies,VND-0008,,PRC-2025-0338,Office Supplies - PRJ-2023-013 - Apr 2025,168000.0,TZS,2484.64,67.62,67.62,STF-004,STF-004,2025-04-29,INV-2679-2025-2249,Bank Transfer,TRF-20250428-2249,False,,
EXP-2025-02250,GRT-2024-001,PRJ-2024-002,ACT-0042,BDL-0093,ACC-5103,CC-PRG-AGR,LOC-KIL-004,FP-2025-04,2025-04-26,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2024-002 - Apr 2025,290000.0,TZS,2513.23,115.39,115.39,STF-002,STF-005,2025-04-27,INV-7903-2025-2250,Bank Transfer,TRF-20250426-2250,False,,
EXP-2025-02251,GRT-2024-001,PRJ-2024-002,ACT-0044,BDL-0097,ACC-5003,CC-PRG-AGR,LOC-KIL-004,FP-2025-04,2025-04-08,Consultancy Fee,VND-0145,,,Consultancy Fee - PRJ-2024-002 - Apr 2025,1937000.0,TZS,2522.0,768.04,768.04,STF-004,STF-002,2025-04-11,INV-8235-2025-2251,Mobile Money,CHQ-48241,False,,
EXP-2025-02252,GRT-2022-004,PRJ-2023-005,ACT-0019,BDL-0120,ACC-5003,CC-PRG-EDU,LOC-KIL-001,FP-2025-04,2025-04-04,Consultancy Fee,VND-0009,,PRC-2025-0134,Consultancy Fee - PRJ-2023-005 - Apr 2025,524000.0,TZS,2492.16,210.26,210.26,STF-005,STF-004,2025-04-07,INV-6389-2025-2252,Cheque,,False,,
EXP-2025-02253,GRT-2023-001,PRJ-2023-011,ACT-0063,BDL-0002,ACC-5303,CC-PRG-HLT,LOC-MAN-001,FP-2025-04,2025-04-08,ICT Equipment,VND-0097,,,ICT Equipment - PRJ-2023-011 - Apr 2025,2758000.0,TZS,2458.17,1121.97,1121.97,STF-007,STF-005,2025-04-11,INV-1792-2025-2253,Bank Transfer,TRF-20250408-2253,False,,
EXP-2025-02254,GRT-2023-002,PRJ-2023-012,ACT-0071,BDL-0028,ACC-5202,CC-PRG-EDU,LOC-ARU-001,FP-2025-04,2025-04-23,Training Materials,,,,Training Materials - PRJ-2023-012 - Apr 2025,91000.0,TZS,2539.12,35.84,35.84,STF-006,STF-002,2025-04-24,INV-9482-2025-2254,Bank Transfer,TRF-20250423-2254,False,,
EXP-2025-02255,GRT-2023-001,PRJ-2023-001,ACT-0004,BDL-0010,ACC-5202,CC-PRG-HLT,LOC-KIL-001,FP-2025-04,2025-04-11,Training Materials,,,,Training Materials - PRJ-2023-001 - Apr 2025,173000.0,TZS,2544.36,67.99,67.99,STF-006,STF-002,2025-04-14,INV-7511-2025-2255,Cash,CHQ-76664,False,,
EXP-2025-02256,GRT-2022-003,PRJ-2023-003,ACT-0013,BDL-0046,ACC-5103,CC-PRG-HLT,LOC-KIL-003,FP-2025-04,11/04/2025,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2023-003 - Apr 2025,785000.0,TZS,2470.7,317.72,317.72,STF-008,STF-005,2025-04-15,INV-9433-2025-2256,Bank Transfer,TRF-20250411-2256,False,,
EXP-2025-02257,GRT-2021-001,PRJ-2023-007,ACT-0026,BDL-0195,ACC-5301,CC-PRG-WEE,LOC-ARU-001,FP-2025-04,2025-04-27,Medical Supplies,VND-0126,,PRC-2025-1608,Medical Supplies - PRJ-2023-007 - Apr 2025,634000.0,TZS,2476.0,256.06,256.06,STF-003,STF-002,2025-05-02,INV-5423-2025-2257,Bank Transfer,TRF-20250427-2257,False,,
EXP-2025-02258,GRT-2023-001,PRJ-2023-002,ACT-0006,BDL-0010,ACC-5303,CC-PRG-HLT,LOC-KIL-002,FP-2025-04,2025-04-22,ICT Equipment,VND-0079,,,ICT Equipment - PRJ-2023-002 - Apr 2025,3225000.0,TZS,2546.8,1266.29,1266.29,STF-005,STF-005,2025-04-26,INV-4205-2025-2258,Cash,CHQ-23152,False,,
EXP-2025-02259,GRT-2023-001,PRJ-2023-002,ACT-0009,BDL-0017,ACC-5001,CC-PRG-HLT,LOC-KIL-002,FP-2025-04,2025-04-29,Salary Payment,,STF-048,,Salary Payment - PRJ-2023-002 - Apr 2025,1536000.0,TZS,2460.6,624.24,624.24,STF-002,STF-005,2025-05-01,INV-7347-2025-2259,Cash,CHQ-72306,False,,
EXP-2025-02260,GRT-2023-002,PRJ-2023-012,ACT-0073,BDL-0027,ACC-5203,CC-PRG-EDU,LOC-ARU-001,FP-2025-04,2025-04-11,Facilitator Fee,,STF-100,,Facilitator Fee - PRJ-2023-012 - Apr 2025,264000.0,TZS,2510.68,105.15,105.15,STF-008,STF-004,2025-04-12,INV-1795-2025-2260,Mobile Money,CHQ-27821,False,,
EXP-2025-02261,GRT-2023-001,PRJ-2023-011,ACT-0061,BDL-0018,ACC-5405,CC-PRG-HLT,LOC-MAN-001,FP-2025-04,2025-04-27,Community Outreach,,,,Community Outreach - PRJ-2023-011 - Apr 2025,376000.0,TZS,2475.91,151.86,151.86,STF-005,STF-002,2025-05-01,INV-9534-2025-2261,Bank Transfer,TRF-20250427-2261,False,,
EXP-2025-02262,GRT-2023-001,PRJ-2023-011,ACT-0061,BDL-0005,ACC-5203,CC-PRG-HLT,LOC-MAN-001,FP-2025-04,2025-04-30,Facilitator Fee,,STF-043,,Facilitator Fee - PRJ-2023-011 - Apr 2025,636000.0,TZS,2475.0,256.97,256.97,STF-009,STF-002,2025-05-03,INV-8355-2025-2262,Cash,CHQ-33797,False,,
EXP-2025-02263,GRT-2024-001,PRJ-2024-002,ACT-0044,BDL-0084,ACC-5101,CC-PRG-AGR,LOC-KIL-004,FP-2025-04,2025-04-25,Domestic Travel,,STF-064,,,380000.0,TZS,2484.84,152.93,152.93,STF-009,STF-004,2025-04-27,INV-1217-2025-2263,Cash,CHQ-64857,False,,
EXP-2025-02264,GRT-2023-002,PRJ-2023-012,ACT-0071,BDL-0040,ACC-5401,CC-PRG-EDU,LOC-ARU-001,FP-2025-04,2025-04-29,Office Rent,VND-0039,,,Office Rent - PRJ-2023-012 - Apr 2025,1882000.0,TZS,2530.69,743.67,743.67,STF-002,STF-003,2025-05-02,INV-4867-2025-2264,Cash,CHQ-19375,False,,
EXP-2025-02265,GRT-2024-002,PRJ-2024-004,ACT-0050,BDL-0165,ACC-5303,CC-PRG-CHP,LOC-MAN-004,FP-2025-04,2025-04-14,ICT Equipment,VND-0032,,,ICT Equipment - PRJ-2024-004 - Apr 2025,3112000.0,TZS,2536.79,1226.75,1226.75,STF-002,STF-004,2025-04-16,INV-5350-2025-2265,Bank Transfer,TRF-20250414-2265,False,,
EXP-2025-02266,GRT-2023-005,PRJ-2023-010,ACT-0055,BDL-0152,ACC-5302,CC-PRG-HLT,LOC-KIL-001,FP-2025-04,2025-04-18,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-010 - Apr 2025,439000.0,TZS,2517.42,174.38,174.38,STF-006,STF-006,2025-04-22,INV-8363-2025-2266,Bank Transfer,TRF-20250418-2266,False,,
EXP-2025-02267,GRT-2022-003,PRJ-2023-003,ACT-0013,BDL-0057,ACC-5003,CC-PRG-HLT,LOC-KIL-003,FP-2025-04,2025-04-19,Consultancy Fee,VND-0001,,PRC-2025-1413,Consultancy Fee - PRJ-2023-003 - Apr 2025,1818000.0,TZS,2466.97,736.94,736.94,STF-008,STF-005,2025-04-23,INV-6970-2025-2267,Cheque,CHQ-20244,False,,
EXP-2025-02268,GRT-2024-001,PRJ-2024-001,ACT-0038,BDL-0087,ACC-5103,CC-PRG-AGR,LOC-MAN-001,FP-2025-04,2025-04-13,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2024-001 - Apr 2025,412000.0,TZS,2545.53,161.85,161.85,STF-004,STF-006,2025-04-17,INV-1352-2025-2268,Bank Transfer,TRF-20250413-2268,False,,
EXP-2025-02269,GRT-2024-004,PRJ-2024-006,ACT-0065,BDL-0216,ACC-5401,CC-PRG-CLR,LOC-MAN-002,FP-2025-04,2025-04-05,Office Rent,VND-0071,,PRC-2025-1719,Office Rent - PRJ-2024-006 - Apr 2025,1590000.0,TZS,2532.79,627.77,627.77,STF-003,STF-003,2025-04-07,INV-3509-2025-2269,Cash,CHQ-79653,False,,
EXP-2025-02270,GRT-2024-001,PRJ-2024-002,ACT-0042,BDL-0089,ACC-5404,CC-PRG-AGR,LOC-KIL-004,FP-2025-04,2025-04-16,M&E Activities,,,,M&E Activities - PRJ-2024-002 - Apr 2025,557000.0,TZS,2515.28,221.45,221.45,STF-010,STF-002,2025-04-17,INV-1695-2025-2270,Cash,CHQ-37417,False,,
EXP-2025-02271,GRT-2024-001,PRJ-2024-007,ACT-0074,BDL-0089,ACC-5201,CC-PRG-AGR,LOC-ARU-002,FP-2025-04,2025-04-21,Training Venue,VND-0040,,,Training Venue - PRJ-2024-007 - Apr 2025,1002000.0,TZS,2474.49,404.93,404.93,STF-010,STF-006,2025-04-23,INV-4382-2025-2271,Bank Transfer,TRF-20250421-2271,False,,
EXP-2025-02272,GRT-2022-004,PRJ-2023-005,ACT-0019,BDL-0127,ACC-5002,CC-PRG-EDU,LOC-KIL-001,FP-2025-04,2025-04-10,Salary Payment,,STF-040,,Salary Payment - PRJ-2023-005 - Apr 2025,4789000.0,TZS,2503.5,1912.92,1912.92,STF-003,STF-006,2025-04-12,INV-7924-2025-2272,Mobile Money,CHQ-79677,False,,
EXP-2025-02273,GRT-2024-002,PRJ-2024-004,ACT-0049,BDL-0169,ACC-5202,CC-PRG-CHP,LOC-MAN-004,FP-2025-04,2025-04-18,Training Materials,,,,Training Materials - PRJ-2024-004 - Apr 2025,298000.0,TZS,2461.26,121.08,121.08,STF-004,STF-004,2025-04-20,INV-6072-2025-2273,Bank Transfer,TRF-20250418-2273,False,,
EXP-2025-02274,GRT-2022-004,PRJ-2023-005,ACT-0020,BDL-0125,ACC-5202,CC-PRG-EDU,LOC-KIL-001,FP-2025-04,04-07-2025,Training Materials,,,,Training Materials - PRJ-2023-005 - Apr 2025,174000.0,TZS,2495.64,69.72,69.72,STF-003,STF-004,2025-04-08,INV-5134-2025-2274,Bank Transfer,TRF-20250407-2274,False,,
EXP-2025-02275,GRT-2023-005,PRJ-2023-010,ACT-0055,BDL-0143,ACC-5403,CC-PRG-HLT,LOC-KIL-001,FP-2025-04,2025-04-29,Communication,,,,Communication - PRJ-2023-010 - Apr 2025,201000.0,TZS,2496.32,80.52,80.52,STF-007,STF-003,2025-05-01,INV-3737-2025-2275,Bank Transfer,TRF-20250429-2275,False,,
EXP-2025-02276,GRT-2023-001,PRJ-2023-001,ACT-0004,BDL-0007,ACC-5302,CC-PRG-HLT,LOC-KIL-001,FP-2025-04,2025-04-22,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-001 - Apr 2025,1349000.0,TZS,2518.67,535.6,535.6,STF-010,STF-003,2025-04-27,INV-5555-2025-2276,Bank Transfer,TRF-20250422-2276,False,,
EXP-2025-02277,GRT-2022-004,PRJ-2023-005,ACT-0020,BDL-0120,ACC-5201,CC-PRG-EDU,LOC-KIL-001,FP-2025-04,2025-04-15,Training Venue,VND-0047,,PRC-2025-0975,Training Venue - PRJ-2023-005 - Apr 2025,2479000.0,TZS,2483.49,998.19,998.19,STF-007,STF-002,2025-04-16,INV-7043-2025-2277,Cheque,CHQ-96599,False,,
EXP-2025-02278,GRT-2024-002,PRJ-2024-003,ACT-0046,BDL-0160,ACC-5001,CC-PRG-CHP,LOC-ARU-003,FP-2025-04,2025-04-22,Salary Payment,,STF-008,,Salary Payment - PRJ-2024-003 - Apr 2025,2035000.0,TZS,2469.9,823.92,823.92,STF-001,STF-002,2025-04-23,INV-6224-2025-2278,Bank Transfer,TRF-20250422-2278,False,,
EXP-2025-02279,GRT-2024-001,PRJ-2024-002,ACT-0045,BDL-0096,ACC-5002,CC-PRG-AGR,LOC-KIL-004,FP-2025-04,2025-04-19,Salary Payment,,STF-012,,Salary Payment - PRJ-2024-002 - Apr 2025,4583000.0,TZS,2505.81,1828.95,1828.95,STF-008,STF-005,2025-04-20,INV-8207-2025-2279,Bank Transfer,TRF-20250419-2279,False,,
EXP-2025-02280,GRT-2023-004,PRJ-2023-008,ACT-0033,BDL-0118,ACC-5003,CC-PRG-CLR,LOC-MAN-002,FP-2025-04,2025-04-14,Consultancy Fee,VND-0123,,,Consultancy Fee - PRJ-2023-008 - Apr 2025,1452000.0,TZS,2552.08,568.95,568.95,STF-002,STF-004,2025-04-18,INV-9178-2025-2280,Cash,CHQ-55954,False,,
EXP-2025-02281,GRT-2021-001,PRJ-2023-007,ACT-0029,BDL-0197,ACC-5203,CC-PRG-WEE,LOC-ARU-001,FP-2025-04,2025-04-13,Facilitator Fee,,STF-115,,Facilitator Fee - PRJ-2023-007 - Apr 2025,603000.0,TZS,2498.0,241.39,241.39,STF-002,STF-002,2025-04-17,INV-1648-2025-2281,Cash,CHQ-93205,False,,
EXP-2025-02282,GRT-2024-004,PRJ-2024-006,ACT-0067,BDL-0220,ACC-5301,CC-PRG-CLR,LOC-MAN-002,FP-2025-04,2025-04-09,Medical Supplies,VND-0096,,,Medical Supplies - PRJ-2024-006 - Apr 2025,1916000.0,TZS,2522.5,759.56,759.56,STF-007,STF-006,2025-04-11,INV-4167-2025-2282,Bank Transfer,TRF-20250409-2282,False,,
EXP-2025-02283,GRT-2023-002,PRJ-2023-004,ACT-0016,BDL-0040,ACC-5101,CC-PRG-EDU,LOC-ARU-002,FP-2025-04,2025-04-29,Domestic Travel,,STF-048,,Domestic Travel - PRJ-2023-004 - Apr 2025,132000.0,TZS,2538.26,52.0,52.0,STF-002,STF-003,2025-05-01,INV-5115-2025-2283,Cash,CHQ-55641,False,,
EXP-2025-02284,GRT-2023-001,PRJ-2023-011,ACT-0062,BDL-0017,ACC-5002,CC-PRG-HLT,LOC-MAN-001,FP-2025-04,04-24-2025,Salary Payment,,STF-006,,Salary Payment - PRJ-2023-011 - Apr 2025,5607000.0,TZS,2499.13,2243.58,2243.58,STF-006,STF-006,2025-04-28,INV-8482-2025-2284,Mobile Money,CHQ-29445,False,,
EXP-2025-02285,GRT-2024-002,PRJ-2024-003,ACT-0047,BDL-0159,ACC-5301,CC-PRG-CHP,LOC-ARU-003,FP-2025-04,2025-04-19,Medical Supplies,VND-0057,,,Medical Supplies - PRJ-2024-003 - Apr 2025,2424000.0,TZS,2450.83,989.05,989.05,STF-005,STF-006,2025-04-21,INV-4157-2025-2285,Cheque,CHQ-21425,False,,
EXP-2025-02286,GRT-2024-001,PRJ-2024-001,ACT-0041,BDL-0086,ACC-5301,CC-PRG-AGR,LOC-MAN-001,FP-2025-04,2025-04-27,Medical Supplies,VND-0048,,,Medical Supplies - PRJ-2024-001 - Apr 2025,2072000.0,TZS,2497.89,829.5,829.5,STF-005,STF-002,2025-04-30,INV-4976-2025-2286,Bank Transfer,TRF-20250427-2286,False,,
EXP-2025-02287,GRT-2023-001,PRJ-2023-011,ACT-0062,BDL-0017,ACC-5302,CC-PRG-HLT,LOC-MAN-001,FP-2025-04,2025-04-25,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-011 - Apr 2025,320000.0,TZS,2491.14,128.46,128.46,STF-008,STF-003,2025-04-28,INV-9893-2025-2287,Bank Transfer,TRF-20250425-2287,False,,
EXP-2025-02288,GRT-2023-002,PRJ-2023-012,ACT-0071,BDL-0035,ACC-5401,CC-PRG-EDU,LOC-ARU-001,FP-2025-04,2025-04-10,Office Rent,VND-0007,,,Office Rent - PRJ-2023-012 - Apr 2025,1924000.0,TZS,2512.6,765.74,765.74,STF-004,STF-004,2025-04-13,INV-3971-2025-2288,Bank Transfer,TRF-20250410-2288,False,,
EXP-2025-02289,GRT-2023-001,PRJ-2023-002,ACT-0007,BDL-0007,ACC-5305,CC-PRG-HLT,LOC-KIL-002,FP-2025-04,2025-04-05,Office Supplies,VND-0015,,,Office Supplies - PRJ-2023-002 - Apr 2025,36000.0,TZS,2516.05,14.31,14.31,STF-003,STF-005,2025-04-10,,Mobile Money,CHQ-33781,False,,
EXP-2025-02290,GRT-2023-001,PRJ-2023-001,ACT-0004,BDL-0019,ACC-5201,CC-PRG-HLT,LOC-KIL-001,FP-2025-04,2025-04-13,Training Venue,VND-0050,,,Training Venue - PRJ-2023-001 - Apr 2025,1453000.0,TZS,2450.23,593.01,593.01,STF-010,STF-006,2025-04-14,INV-8143-2025-2290,Cheque,CHQ-72479,False,,
EXP-2025-02291,GRT-2021-001,PRJ-2023-007,ACT-0028,BDL-0208,ACC-5101,CC-PRG-WEE,LOC-ARU-001,FP-2025-04,2025-04-16,Domestic Travel,,STF-109,,Domestic Travel - PRJ-2023-007 - Apr 2025,116000.0,TZS,2496.43,46.47,46.47,STF-009,STF-004,2025-04-18,INV-8621-2025-2291,Bank Transfer,TRF-20250416-2291,False,,
EXP-2025-02292,GRT-2021-001,PRJ-2023-007,ACT-0028,BDL-0200,ACC-5003,CC-PRG-WEE,LOC-ARU-001,FP-2025-04,2025-04-18,Consultancy Fee,VND-0023,,PRC-2025-0035,Consultancy Fee - PRJ-2023-007 - Apr 2025,1634000.0,TZS,2471.69,661.09,661.09,STF-010,STF-002,2025-04-20,INV-9602-2025-2292,Bank Transfer,TRF-20250418-2292,False,,
EXP-2025-02293,GRT-2023-005,PRJ-2023-010,ACT-0055,BDL-0149,ACC-5001,CC-PRG-HLT,LOC-KIL-001,FP-2025-04,2025-04-26,Salary Payment,,STF-118,,Salary Payment - PRJ-2023-010 - Apr 2025,3486000.0,TZS,2459.9,1417.13,1417.13,STF-004,STF-006,2025-05-01,INV-6539-2025-2293,Cheque,CHQ-28561,False,,
EXP-2025-02294,GRT-2023-002,PRJ-2023-012,ACT-0069,BDL-0030,ACC-5001,CC-PRG-EDU,LOC-ARU-001,FP-2025-04,2025-04-26,Salary Payment,,STF-006,,Salary Payment - PRJ-2023-012 - Apr 2025,1496000.0,TZS,2505.93,596.98,596.98,STF-010,STF-002,2025-04-30,INV-5843-2025-2294,Mobile Money,CHQ-95473,False,,
EXP-2025-02295,GRT-2023-003,PRJ-2023-006,ACT-0021,BDL-0077,ACC-5201,CC-PRG-WEE,LOC-KIL-001,FP-2025-04,2025-04-09,Training Venue,VND-0021,,,Training Venue - PRJ-2023-006 - Apr 2025,2024000.0,TZS,2535.86,798.15,798.15,STF-007,STF-005,2025-04-11,INV-8467-2025-2295,Bank Transfer,TRF-20250409-2295,False,,
EXP-2025-02296,GRT-2024-001,PRJ-2024-001,ACT-0040,BDL-0085,ACC-5103,CC-PRG-AGR,LOC-MAN-001,FP-2025-04,17-Apr-2025,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2024-001 - Apr 2025,753000.0,TZS,2522.74,298.48,298.48,STF-006,STF-006,2025-04-19,INV-2197-2025-2296,Bank Transfer,TRF-20250417-2296,False,,
EXP-2025-02297,GRT-2023-004,PRJ-2023-009,ACT-0036,BDL-0101,ACC-5305,CC-PRG-CLR,LOC-MAN-003,FP-2025-04,2025-04-03,Office Supplies,VND-0144,,,Office Supplies - PRJ-2023-009 - Apr 2025,131000.0,TZS,2493.06,52.55,52.55,STF-007,STF-003,2025-04-07,INV-6765-2025-2297,Mobile Money,CHQ-46908,False,,
EXP-2025-02298,GRT-2023-003,PRJ-2023-013,ACT-0080,BDL-0065,ACC-5302,CC-PRG-HLT,LOC-ARU-001,FP-2025-04,2025-04-26,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-013 - Apr 2025,299000.0,TZS,2556.45,116.96,116.96,STF-003,STF-005,2025-04-27,INV-4748-2025-2298,Bank Transfer,TRF-20250426-2298,False,,
EXP-2025-02299,GRT-2022-004,PRJ-2023-005,ACT-0020,BDL-0134,ACC-5103,CC-PRG-EDU,LOC-KIL-001,FP-2025-04,2025-04-07,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2023-005 - Apr 2025,587000.0,TZS,2535.67,231.5,231.5,STF-010,STF-004,2025-04-10,INV-3632-2025-2299,Bank Transfer,TRF-20250407-2299,False,,
EXP-2025-02300,GRT-2024-002,PRJ-2024-003,ACT-0048,BDL-0158,ACC-5201,CC-PRG-CHP,LOC-ARU-003,FP-2025-04,2025-04-16,Training Venue,VND-0111,,PRC-2025-0530,,1184000.0,TZS,2504.34,472.78,472.78,STF-006,STF-004,2025-04-20,INV-9313-2025-2300,Mobile Money,CHQ-84635,False,,
EXP-2025-02301,GRT-2022-004,PRJ-2023-005,ACT-0020,BDL-0122,ACC-5403,CC-PRG-EDU,LOC-KIL-001,FP-2025-04,2025-04-28,Communication,,,,Communication - PRJ-2023-005 - Apr 2025,66000.0,TZS,2463.25,26.79,26.79,STF-002,STF-004,2025-05-02,INV-1382-2025-2301,Bank Transfer,TRF-20250428-2301,False,,
EXP-2025-02302,GRT-2023-003,PRJ-2023-006,ACT-0025,BDL-0081,ACC-5302,CC-PRG-WEE,LOC-KIL-001,FP-2025-04,2025-04-16,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-006 - Apr 2025,1351000.0,TZS,2490.81,542.39,542.39,STF-001,STF-005,2025-04-20,INV-2687-2025-2302,Bank Transfer,TRF-20250416-2302,False,,
EXP-2025-02303,GRT-2023-005,PRJ-2023-010,ACT-0056,BDL-0148,ACC-5202,CC-PRG-HLT,LOC-KIL-001,FP-2025-04,2025-04-24,Training Materials,,,,Training Materials - PRJ-2023-010 - Apr 2025,250000.0,TZS,2544.57,98.25,98.25,STF-009,STF-005,2025-04-26,INV-5959-2025-2303,Cheque,CHQ-93227,False,,
EXP-2025-02304,GRT-2022-004,PRJ-2023-005,ACT-0019,BDL-0121,ACC-5303,CC-PRG-EDU,LOC-KIL-001,FP-2025-04,2025-04-22,ICT Equipment,VND-0013,,,ICT Equipment - PRJ-2023-005 - Apr 2025,4113000.0,TZS,2553.5,1610.73,1610.73,STF-005,STF-004,2025-04-27,INV-4629-2025-2304,Mobile Money,CHQ-94185,False,,
