procurement_id,grant_id,project_id,budget_line_id,vendor_id,location_id,period_id,status_id,procurement_type,description,quantity,unit,unit_price,total_value,currency,po_date,expected_delivery,actual_delivery,grn_reference,invoice_reference,invoice_date,payment_due_date,payment_date,expenditure_id,quotations_obtained,single_source_justified,committee_approval_ref,notes
PRC-2025-0527,GRT-2024-002,PRJ-2024-003,BDL-0161,VND-0097,LOC-ARU-003,FP-2025-03,STS-010,Tender,Toyota Hilux Double Cab for PRJ-2024-003,1,Sets,35855500.0,35855500.0,TZS,2025-03-29,2025-04-07,2025-04-18,GRN-2025-0527,INV-VND-2025-0527,2025-04-23,2025-05-23,2025-05-17,EXP-26387,3,False,PC-2025-111,
PRC-2025-0528,GRT-2024-004,PRJ-2024-006,BDL-0216,VND-0125,LOC-MAN-002,FP-2025-08,STS-009,Quotation,Oral Rehydration Salts for PRJ-2024-006,79,Litres,39100.0,3088900.0,TZS,2025-08-12,2025-09-11,2025-09-17,GRN-2025-0528,INV-VND-2025-0528,2025-09-19,2025-10-19,2025-10-11,EXP-95490,5,False,,
PRC-2025-0529,GRT-2023-005,PRJ-2023-010,BDL-0141,VND-0087,LOC-KIL-001,FP-2025-04,STS-009,Quotation,Paracetamol Tablets for PRJ-2023-010,270,Kg,26400.0,7128000.0,TZS,2025-04-26,2025-05-12,2025-05-22,GRN-2025-0529,INV-VND-2025-0529,2025-05-24,2025-06-23,21/06/2025,EXP-73790,6,False,PC-2025-148,
PRC-2025-0530,GRT-2022-003,PRJ-2023-003,BDL-0052,VND-0114,LOC-KIL-003,FP-2025-04,STS-009,Tender,Toyota Land Cruiser 4x4 for PRJ-2023-003,1,Litres,41242800.0,41242800.0,TZS,2025-04-14,2025-05-09,2025-05-15,GRN-2025-0530,INV-VND-2025-0530,2025-05-20,2025-06-19,2025-06-17,EXP-31398,7,False,PC-2025-115,
PRC-2025-0531,GRT-2022-004,PRJ-2023-005,BDL-0133,VND-0095,LOC-KIL-001,FP-2025-07,STS-010,Quotation,Toyota Hilux Double Cab for PRJ-2023-005,1,Units,32615000.0,32615000.0,TZS,2025-07-19,2025-08-23,2025-09-07,GRN-2025-0531,INV-VND-2025-0531,2025-09-11,2025-10-11,2025-10-04,EXP-98049,7,False,PC-2025-177,
PRC-2025-0532,GRT-2021-001,PRJ-2023-007,BDL-0200,VND-0100,LOC-ARU-001,FP-2025-08,STS-001,Direct Purchase,Computer Accessories Set for PRJ-2023-007,1,Litres,384900.0,384900.0,TZS,2025-08-16,2025-09-02,,,,,,,,1,False,,
PRC-2025-0533,GRT-2024-001,PRJ-2024-002,BDL-0088,VND-0005,LOC-KIL-004,FP-2025-09,STS-010,Quotation,Medical Gloves Box for PRJ-2024-002,89,Sets,51700.0,4601300.0,TZS,2025-09-06,18-Sep-2025,2025-09-25,GRN-2025-0533,INV-VND-2025-0533,2025-09-27,2025-10-27,2025-10-18,EXP-11399,4,False,,
PRC-2025-0534,GRT-2023-005,PRJ-2023-010,BDL-0145,VND-0088,LOC-KIL-001,FP-2025-09,STS-003,Tender,Toyota Hilux Double Cab for PRJ-2023-010,1,Units,33219100.0,33219100.0,TZS,02/09/2025,2025-09-14,,,,,,,,5,False,PC-2025-069,
PRC-2025-0535,GRT-2022-003,PRJ-2023-003,BDL-0046,VND-0051,LOC-KIL-003,FP-2025-09,STS-009,Quotation,Dell Laptop Computer for PRJ-2023-003,1,Boxes,1626100.0,1626100.0,TZS,07-Sep-2025,2025-10-05,2025-10-05,GRN-2025-0535,INV-VND-2025-0535,2025-10-06,2025-11-05,2025-11-02,EXP-20637,4,False,,
PRC-2025-0536,GRT-2023-001,PRJ-2023-011,BDL-0020,VND-0021,LOC-MAN-001,FP-2025-04,STS-006,Quotation,Improved Maize Seed 5kg for PRJ-2023-011,581,Boxes,18500.0,10748500.0,TZS,2025-04-21,2025-05-05,,,,,,,,4,False,PC-2025-051,
PRC-2025-0537,GRT-2024-001,PRJ-2024-007,BDL-0092,VND-0045,LOC-ARU-002,FP-2025-05,STS-001,Quotation,Timber Planks for PRJ-2024-007,82,Kg,14400.0,1180800.0,TZS,2025-05-23,2025-06-17,,,,,,,,4,False,,
PRC-2025-0538,GRT-2023-005,PRJ-2023-010,BDL-0140,VND-0138,LOC-KIL-001,FP-2025-02,STS-010,Quotation,Flipchart Paper Pad for PRJ-2023-010,39,Kg,19200.0,748800.0,TZS,2025-02-17,2025-04-01,2025-04-06,GRN-2025-0538,INV-VND-2025-0538,2025-04-09,2025-05-09,2025-05-02,EXP-58554,4,False,PC-2025-151,
PRC-2025-0539,GRT-2024-002,PRJ-2024-004,BDL-0168,VND-0048,LOC-MAN-004,FP-2025-04,STS-008,Quotation,Toyota Land Cruiser 4x4 for PRJ-2024-004,1,Units,44837600.0,44837600.0,TZS,2025-04-01,2025-05-03,2025-05-11,GRN-2025-0539,,2025-05-18,,,,4,False,PC-2025-082,
PRC-2025-0540,GRT-2024-002,PRJ-2024-004,BDL-0159,VND-0081,LOC-MAN-004,FP-2025-09,STS-010,Quotation,Bean Seeds 2kg for PRJ-2024-004,235,Boxes,12600.0,2961000.0,TZS,2025-09-21,2025-10-01,10-09-2025,GRN-2025-0540,INV-VND-2025-0540,2025-10-10,2025-11-09,2025-11-02,EXP-89667,4,False,PC-2025-111,
PRC-2025-0541,GRT-2023-003,PRJ-2023-013,BDL-0064,VND-0087,LOC-ARU-001,FP-2025-02,STS-010,Quotation,Timber Planks for PRJ-2023-013,101,Pieces,14900.0,1504900.0,TZS,2025-02-16,2025-02-24,2025-03-07,GRN-2025-0541,INV-VND-2025-0541,2025-03-09,2025-04-08,2025-04-03,EXP-40597,5,False,,
PRC-2025-0542,GRT-2024-001,PRJ-2024-007,BDL-0090,VND-0089,LOC-ARU-002,FP-2025-03,STS-007,Quotation,Printer Canon for PRJ-2024-007,1,Kg,817900.0,817900.0,TZS,2025-03-04,2025-04-04,2025-04-05,GRN-2025-0542,,,,,,5,False,PC-2025-121,
PRC-2025-0543,GRT-2023-004,PRJ-2023-009,BDL-0104,VND-0076,LOC-MAN-003,FP-2025-09,STS-007,Direct Purchase,Markers Set for PRJ-2023-009,25,Litres,10800.0,270000.0,TZS,2025-09-19,2025-10-31,2025-11-01,GRN-2025-0543,,,,,,1,False,,
PRC-2025-0544,GRT-2023-003,PRJ-2023-013,BDL-0080,VND-0101,LOC-ARU-001,FP-2025-01,STS-010,Quotation,Pens and Pencils Box for PRJ-2023-013,64,Kg,12300.0,787200.0,TZS,2025-01-20,2025-02-15,2025-02-20,GRN-2025-0544,INV-VND-2025-0544,2025-02-23,2025-03-25,2025-04-25,EXP-20316,3,False,PC-2025-097,
PRC-2025-0545,GRT-2021-001,PRJ-2023-007,BDL-0209,VND-0089,LOC-ARU-001,FP-2025-07,STS-009,Quotation,Motorcycle Honda for PRJ-2023-007,1,Units,5125600.0,5125600.0,TZS,2025-07-22,2025-08-07,2025-08-14,GRN-2025-0545,INV-VND-2025-0545,2025-08-18,17-Sep-2025,2025-09-07,EXP-66919,3,False,PC-2025-084,
PRC-2025-0546,GRT-2022-004,PRJ-2023-005,BDL-0134,VND-0113,LOC-KIL-001,FP-2025-07,STS-007,Quotation,Toyota Land Cruiser 4x4 for PRJ-2023-005,1,Units,42338000.0,42338000.0,TZS,2025-07-16,2025-08-13,2025-08-12,GRN-2025-0546,,,,,,3,False,PC-2025-194,
PRC-2025-0547,GRT-2022-004,PRJ-2023-005,BDL-0136,VND-0007,LOC-KIL-001,FP-2025-05,STS-006,Direct Purchase,Markers Set for PRJ-2023-005,20,Units,13500.0,270000.0,TZS,2025-05-17,2025-05-27,,,,,,,,1,False,,
PRC-2025-0548,GRT-2022-004,PRJ-2023-005,BDL-0123,VND-0136,LOC-KIL-001,FP-2025-08,STS-009,Quotation,Fruit Tree Seedlings for PRJ-2023-005,3267,Litres,1300.0,4247100.0,TZS,2025-08-15,2025-09-26,2025-09-25,GRN-2025-0548,,2025-09-30,2025-10-30,2025-11-18,EXP-86380,3,False,PC-2025-131,
PRC-2025-0549,GRT-2024-001,PRJ-2024-001,BDL-0091,VND-0080,LOC-MAN-001,FP-2025-05,STS-007,Tender,Office Chair for PRJ-2024-001,17,Kg,304800.0,5181600.0,TZS,2025-05-28,2025-06-29,2025-06-29,GRN-2025-0549,,,,,,5,False,PC-2025-051,
PRC-2025-0550,GRT-2023-001,PRJ-2023-002,BDL-0013,VND-0142,LOC-KIL-002,FP-2025-06,STS-010,Quotation,Blood Pressure Monitors for PRJ-2023-002,8,Pieces,346900.0,2775200.0,TZS,2025-06-19,2025-07-19,2025-07-30,GRN-2025-0550,INV-VND-2025-0550,2025-08-05,2025-09-04,2025-08-31,EXP-38417,4,False,PC-2025-177,
PRC-2025-0551,GRT-2023-003,PRJ-2023-006,BDL-0076,VND-0044,LOC-KIL-001,FP-2025-01,STS-010,Quotation,UPS Battery for PRJ-2023-006,3,Sets,480000.0,1440000.0,TZS,2025-01-30,2025-02-09,2025-02-06,GRN-2025-0551,INV-VND-2025-0551,2025-02-07,2025-03-09,,EXP-84463,3,False,PC-2025-020,
PRC-2025-0552,GRT-2023-002,PRJ-2023-004,BDL-0031,VND-0076,LOC-ARU-002,FP-2025-01,STS-010,Direct Purchase,Markers Set for PRJ-2023-004,20,Kg,12700.0,254000.0,TZS,2025-01-30,2025-03-08,2025-03-10,GRN-2025-0552,,2025-03-11,2025-04-10,04-03-2025,EXP-85992,1,False,,
PRC-2025-0553,GRT-2023-005,PRJ-2023-010,BDL-0141,VND-0076,LOC-KIL-001,FP-2025-05,STS-006,Quotation,Reams of A4 Paper for PRJ-2023-010,387,Units,5600.0,2167200.0,TZS,2025-05-31,2025-06-08,,,,,,,,5,False,PC-2025-073,
PRC-2025-0554,GRT-2024-001,PRJ-2024-007,BDL-0096,VND-0102,LOC-ARU-002,FP-2025-09,STS-007,Quotation,Markers Set for PRJ-2024-007,47,Boxes,13000.0,611000.0,TZS,2025-09-13,2025-10-24,2025-10-26,GRN-2025-0554,,,,,,4,False,,
PRC-2025-0555,GRT-2024-001,PRJ-2024-007,BDL-0095,VND-0038,LOC-ARU-002,FP-2025-08,STS-007,Quotation,Fruit Tree Seedlings for PRJ-2024-007,1442,Litres,1300.0,1874600.0,TZS,2025-08-24,2025-09-05,2025-09-10,GRN-2025-0555,,,,,,4,False,PC-2025-173,
PRC-2025-0556,GRT-2024-004,PRJ-2024-006,BDL-0214,VND-0046,LOC-MAN-002,FP-2025-03,STS-010,Quotation,Motorcycle Honda for PRJ-2024-006,1,Sets,4968300.0,4968300.0,TZS,2025-03-13,2025-04-21,2025-05-05,GRN-2025-0556,INV-VND-2025-0556,2025-05-06,2025-06-05,2025-06-01,EXP-82148,3,False,,
PRC-2025-0557,GRT-2024-002,PRJ-2024-004,BDL-0161,VND-0029,LOC-MAN-004,FP-2025-01,STS-005,Quotation,Office Desk for PRJ-2024-004,4,Pieces,689600.0,2758400.0,TZS,2025-01-15,2025-02-23,,,,,,,,3,False,PC-2025-178,
PRC-2025-0558,GRT-2021-001,PRJ-2023-007,BDL-0207,VND-0116,LOC-ARU-001,FP-2025-09,STS-003,Quotation,Reams of A4 Paper for PRJ-2023-007,109,Pieces,4700.0,512300.0,TZS,03-Sep-2025,2025-09-17,,,,,,,,3,False,PC-2025-199,
PRC-2025-0559,GRT-2024-001,PRJ-2024-001,BDL-0096,VND-0149,LOC-MAN-001,FP-2025-09,STS-006,Quotation,Projector Epson for PRJ-2024-001,1,Pieces,1373100.0,1373100.0,TZS,2025-09-14,2025-10-15,,,,,,,,4,False,,
PRC-2025-0560,GRT-2023-001,PRJ-2023-001,BDL-0013,VND-0104,LOC-KIL-001,FP-2025-03,STS-006,Direct Purchase,External Hard Drive for PRJ-2023-001,1,Units,166100.0,166100.0,TZS,2025-03-04,2025-04-09,,,,,,,,1,False,,
PRC-2025-0561,GRT-2024-003,PRJ-2024-005,BDL-0180,VND-0033,LOC-ARU-004,FP-2025-09,STS-009,Quotation,Pens and Pencils Box for PRJ-2024-005,69,Pieces,12800.0,883200.0,TZS,2025-09-09,2025-10-03,18-Oct-2025,GRN-2025-0561,INV-VND-2025-0561,2025-10-23,2025-11-22,2025-11-22,EXP-43187,3,False,PC-2025-130,
PRC-2025-0562,GRT-2021-001,PRJ-2023-007,BDL-0205,VND-0137,LOC-ARU-001,FP-2025-05,STS-007,Quotation,Toner Cartridge for PRJ-2023-007,33,Units,49600.0,1636800.0,TZS,2025-05-09,2025-06-06,2025-06-21,GRN-2025-0562,,,,,,3,False,,
PRC-2025-0563,GRT-2023-003,PRJ-2023-013,BDL-0079,VND-0018,LOC-ARU-001,FP-2025-02,STS-008,Tender,Training Handouts Printing for PRJ-2023-013,338,Pieces,35300.0,11931400.0,TZS,2025-02-01,2025-02-25,2025-03-07,GRN-2025-0563,INV-VND-2025-0563,2025-03-11,,,,7,False,PC-2025-028,
PRC-2025-0564,GRT-2022-004,PRJ-2023-005,BDL-0122,VND-0037,LOC-KIL-001,FP-2025-04,STS-009,Quotation,HP Desktop Computer for PRJ-2023-005,1,Litres,1416100.0,1416100.0,TZS,2025-04-19,2025-06-02,2025-06-12,GRN-2025-0564,INV-VND-2025-0564,2025-06-13,2025-07-13,11/07/2025,EXP-49366,5,False,PC-2025-096,
PRC-2025-0565,GRT-2023-004,PRJ-2023-008,BDL-0115,VND-0143,LOC-MAN-002,FP-2025-02,STS-009,Quotation,Participant Bags for PRJ-2023-008,121,Kg,23100.0,2795100.0,TZS,2025-02-20,2025-03-08,2025-03-09,GRN-2025-0565,INV-VND-2025-0565,2025-03-11,2025-04-10,,EXP-72611,4,False,PC-2025-142,
PRC-2025-0566,GRT-2023-005,PRJ-2023-010,BDL-0139,VND-0067,LOC-KIL-001,FP-2025-03,STS-010,Quotation,Pens and Pencils Box for PRJ-2023-010,75,Sets,13600.0,1020000.0,TZS,2025-03-21,2025-04-27,2025-05-10,GRN-2025-0566,INV-VND-2025-0566,2025-05-16,2025-06-15,2025-06-05,EXP-30615,4,False,PC-2025-116,
PRC-2025-0567,GRT-2023-001,PRJ-2023-002,BDL-0012,VND-0038,LOC-KIL-002,FP-2025-06,STS-009,Tender,Vegetable Seed Pack for PRJ-2023-002,590,Pieces,9700.0,5723000.0,TZS,2025-06-21,2025-07-28,2025-08-10,GRN-2025-0567,INV-VND-2025-0567,2025-08-17,2025-09-16,2025-09-07,EXP-83424,5,False,PC-2025-138,
PRC-2025-0568,GRT-2023-003,PRJ-2023-013,BDL-0077,VND-0082,LOC-ARU-001,FP-2025-08,STS-009,Tender,Eucalyptus Seedlings for PRJ-2023-013,6745,Litres,800.0,5396000.0,TZS,2025-08-13,2025-09-06,2025-09-11,GRN-2025-0568,INV-VND-2025-0568,2025-09-17,2025-10-17,2025-10-08,EXP-28255,4,False,PC-2025-086,
PRC-2025-0569,GRT-2023-004,PRJ-2023-008,BDL-0106,VND-0018,LOC-MAN-002,FP-2025-03,STS-009,Tender,Training Handouts Printing for PRJ-2023-008,173,Sets,35700.0,6176100.0,TZS,2025-03-30,2025-04-22,2025-04-21,GRN-2025-0569,INV-VND-2025-0569,2025-04-25,2025-05-25,2025-05-19,EXP-10428,7,False,PC-2025-118,
PRC-2025-0570,GRT-2023-005,PRJ-2023-010,BDL-0149,VND-0014,LOC-KIL-001,FP-2025-03,STS-004,Direct Purchase,External Hard Drive for PRJ-2023-010,2,Litres,176100.0,352200.0,TZS,2025-03-18,2025-04-17,,,,,,,,1,False,,
PRC-2025-0571,GRT-2023-005,PRJ-2023-010,BDL-0142,VND-0097,LOC-KIL-001,FP-2025-05,STS-008,Quotation,Projector Epson for PRJ-2023-010,1,Pieces,1181300.0,1181300.0,TZS,2025-05-13,2025-06-03,2025-06-18,GRN-2025-0571,INV-VND-2025-0571,2025-06-23,,,,5,False,,
PRC-2025-0572,GRT-2023-002,PRJ-2023-012,BDL-0041,VND-0067,LOC-ARU-001,FP-2025-08,STS-006,Direct Purchase,Computer Accessories Set for PRJ-2023-012,1,Boxes,325900.0,325900.0,TZS,2025-08-11,2025-09-01,,,,,,,,1,False,,
PRC-2025-0573,GRT-2024-001,PRJ-2024-001,BDL-0096,VND-0119,LOC-MAN-001,FP-2025-07,STS-009,Quotation,Blood Pressure Monitors for PRJ-2024-001,3,Sets,294600.0,883800.0,TZS,2025-07-30,2025-08-30,2025-08-27,GRN-2025-0573,INV-VND-2025-0573,2025-08-30,2025-09-29,,EXP-74424,5,False,PC-2025-114,
PRC-2025-0574,GRT-2024-002,PRJ-2024-004,BDL-0159,VND-0017,LOC-MAN-004,FP-2025-09,STS-008,Quotation,Medical Gloves Box for PRJ-2024-004,102,Pieces,43600.0,4447200.0,TZS,2025-09-12,2025-09-20,10-05-2025,GRN-2025-0574,INV-VND-2025-0574,2025-10-11,,,,5,False,PC-2025-075,
PRC-2025-0575,GRT-2022-003,PRJ-2023-003,BDL-0055,VND-0147,LOC-KIL-003,FP-2025-10,STS-006,Tender,Medical Gloves Box for PRJ-2023-003,104,Pieces,51700.0,5376800.0,TZS,2025-10-06,2025-11-20,,,,,,,,4,False,PC-2025-044,
PRC-2025-0576,GRT-2023-003,PRJ-2023-006,BDL-0063,VND-0063,LOC-KIL-001,FP-2025-08,STS-007,Tender,Cement Bags for PRJ-2023-006,175,Units,28900.0,5057500.0,TZS,2025-08-26,2025-09-19,2025-09-21,GRN-2025-0576,,,,,,6,False,PC-2025-039,
PRC-2025-0577,GRT-2023-003,PRJ-2023-006,BDL-0070,VND-0049,LOC-KIL-001,FP-2025-03,STS-003,Quotation,Office Chair for PRJ-2023-006,8,Pieces,308500.0,2468000.0,TZS,2025-03-07,2025-03-31,,,,,,,,3,False,PC-2025-155,
PRC-2025-0578,GRT-2023-003,PRJ-2023-006,BDL-0068,VND-0036,LOC-KIL-001,FP-2025-09,STS-005,Quotation,Toyota Hilux Double Cab for PRJ-2023-006,1,Pieces,28965700.0,28965700.0,TZS,2025-09-12,2025-09-28,,,,,,,,6,False,PC-2025-035,
PRC-2025-0579,GRT-2023-002,PRJ-2023-004,BDL-0029,VND-0097,LOC-ARU-002,FP-2025-08,STS-009,Quotation,Projector Epson for PRJ-2023-004,1,Sets,1193200.0,1193200.0,TZS,2025-08-05,2025-09-16,2025-09-30,GRN-2025-0579,INV-VND-2025-0579,2025-10-05,2025-11-04,2025-10-25,EXP-78112,3,False,PC-2025-074,
PRC-2025-0580,GRT-2021-001,PRJ-2023-007,BDL-0192,VND-0005,LOC-ARU-001,FP-2025-09,STS-001,Tender,Improved Maize Seed 5kg for PRJ-2023-007,703,Sets,18100.0,12724300.0,TZS,2025-09-21,2025-10-10,,,,,,,,5,False,PC-2025-096,
PRC-2025-0581,GRT-2022-004,PRJ-2023-005,BDL-0128,VND-0014,LOC-KIL-001,FP-2025-09,STS-008,Tender,Toyota Land Cruiser 4x4 for PRJ-2023-005,1,Units,50666200.0,50666200.0,TZS,2025-09-10,2025-10-10,2025-10-13,GRN-2025-0581,INV-VND-2025-0581,2025-10-17,,,,6,False,PC-2025-125,
PRC-2025-0582,GRT-2023-005,PRJ-2023-010,BDL-0140,VND-0003,LOC-KIL-001,FP-2025-06,STS-007,Tender,Indigenous Tree Seedlings for PRJ-2023-010,10619,Pieces,500.0,5309500.0,TZS,2025-06-22,2025-07-31,2025-08-02,GRN-2025-0582,,,,,,3,False,PC-2025-091,
PRC-2025-0583,GRT-2024-002,PRJ-2024-003,BDL-0154,VND-0141,LOC-ARU-003,FP-2025-03,STS-010,Tender,Indigenous Tree Seedlings for PRJ-2024-003,9523,Sets,600.0,5713800.0,TZS,2025-03-19,2025-04-23,2025-05-05,GRN-2025-0583,INV-VND-2025-0583,2025-05-10,2025-06-09,2025-07-19,EXP-84232,5,False,PC-2025-014,
PRC-2025-0584,GRT-2021-001,PRJ-2023-007,BDL-0192,VND-0017,LOC-ARU-001,FP-2025-08,STS-009,Quotation,Vegetable Seed Pack for PRJ-2023-007,332,Units,7700.0,2556400.0,TZS,2025-08-16,2025-09-01,2025-09-11,GRN-2025-0584,INV-VND-2025-0584,2025-09-14,2025-10-14,2025-10-11,EXP-10074,3,False,,
PRC-2025-0585,GRT-2024-001,PRJ-2024-002,BDL-0094,VND-0142,LOC-KIL-004,FP-2025-10,STS-009,Quotation,UPS Battery for PRJ-2024-002,2,Units,441700.0,883400.0,TZS,2025-10-08,2025-11-01,2025-11-05,GRN-2025-0585,INV-VND-2025-0585,2025-11-06,2025-12-06,2025-12-02,EXP-53011,3,False,PC-2025-171,
PRC-2025-0586,GRT-2023-004,PRJ-2023-008,BDL-0107,VND-0087,LOC-MAN-002,FP-2025-06,STS-009,Direct Purchase,Computer Accessories Set for PRJ-2023-008,1,Sets,350000.0,350000.0,TZS,2025-06-17,2025-06-29,2025-07-03,GRN-2025-0586,INV-VND-2025-0586,07-07-2025,2025-08-06,2025-07-27,EXP-18692,1,False,,
PRC-2025-0587,GRT-2023-001,PRJ-2023-011,BDL-0013,VND-0023,LOC-MAN-001,FP-2025-07,STS-007,Quotation,Office Chair for PRJ-2023-011,9,Sets,294700.0,2652300.0,TZS,2025-07-26,2025-08-07,2025-08-07,GRN-2025-0587,,,,,,3,False,,
PRC-2025-0588,GRT-2022-004,PRJ-2023-005,BDL-0120,VND-0023,LOC-KIL-001,FP-2025-07,STS-009,Tender,Toyota Land Cruiser 4x4 for PRJ-2023-005,1,Boxes,51566600.0,51566600.0,TZS,2025-07-16,2025-08-28,2025-08-27,GRN-2025-0588,INV-VND-2025-0588,2025-08-30,2025-09-29,2025-09-29,EXP-86397,6,False,PC-2025-174,
PRC-2025-0589,GRT-2024-004,PRJ-2024-006,BDL-0212,VND-0045,LOC-MAN-002,FP-2025-10,STS-009,Direct Purchase,External Hard Drive for PRJ-2024-006,2,Litres,173700.0,347400.0,TZS,2025-10-05,2025-10-18,2025-10-30,GRN-2025-0589,INV-VND-2025-0589,2025-11-05,2025-12-05,2025-11-29,EXP-54388,1,False,,
PRC-2025-0590,GRT-2024-001,PRJ-2024-001,BDL-0093,VND-0042,LOC-MAN-001,FP-2025-09,STS-005,Quotation,Markers Set for PRJ-2024-001,46,Pieces,10900.0,501400.0,TZS,2025-09-01,2025-09-16,,,,,,,,3,False,PC-2025-151,
PRC-2025-0591,GRT-2023-005,PRJ-2023-010,BDL-0145,VND-0017,LOC-KIL-001,FP-2025-04,STS-005,Quotation,Timber Planks for PRJ-2023-010,190,Sets,14300.0,2717000.0,TZS,2025-04-23,2025-05-22,,,,,,,,4,False,,
PRC-2025-0592,GRT-2024-002,PRJ-2024-004,BDL-0164,VND-0114,LOC-MAN-004,FP-2025-04,STS-005,Tender,Indigenous Tree Seedlings for PRJ-2024-004,15600,Units,600.0,9360000.0,TZS,2025-04-09,2025-05-02,,,,,,,,7,False,PC-2025-180,
PRC-2025-0593,GRT-2023-003,PRJ-2023-013,BDL-0076,VND-0056,LOC-ARU-001,FP-2025-01,STS-008,Tender,Toyota Hilux Double Cab for PRJ-2023-013,1,Kg,28873800.0,28873800.0,TZS,2025-01-16,2025-01-29,2025-02-10,GRN-2025-0593,INV-VND-2025-0593,2025-02-15,,,,5,False,PC-2025-158,
PRC-2025-0594,GRT-2024-001,PRJ-2024-007,BDL-0089,VND-0114,LOC-ARU-002,FP-2025-06,STS-009,Quotation,Toner Cartridge for PRJ-2024-007,38,Boxes,47100.0,1789800.0,TZS,2025-06-09,2025-07-07,2025-07-04,GRN-2025-0594,INV-VND-2025-0594,2025-07-10,2025-08-09,2025-08-08,EXP-72195,4,False,PC-2025-138,
PRC-2025-0595,GRT-2023-004,PRJ-2023-008,BDL-0118,VND-0077,LOC-MAN-002,FP-2025-02,STS-001,Tender,Improved Maize Seed 5kg for PRJ-2023-008,648,Units,16400.0,10627200.0,TZS,2025-02-08,2025-02-19,,,,,,,,4,False,PC-2025-102,
PRC-2025-0596,GRT-2024-001,PRJ-2024-001,BDL-0084,VND-0068,LOC-MAN-001,FP-2025-07,STS-009,Quotation,Oral Rehydration Salts for PRJ-2024-001,149,Kg,34000.0,5066000.0,TZS,2025-07-02,2025-07-20,2025-08-03,GRN-2025-0596,INV-VND-2025-0596,2025-08-04,2025-09-03,2025-09-02,EXP-53093,4,False,PC-2025-100,
PRC-2025-0597,GRT-2023-003,PRJ-2023-006,BDL-0072,VND-0032,LOC-KIL-001,FP-2025-06,STS-003,Quotation,Improved Maize Seed 5kg for PRJ-2023-006,307,Litres,16900.0,5188300.0,TZS,2025-06-02,2025-06-20,,,,,,,,3,False,PC-2025-062,
PRC-2025-0598,GRT-2023-003,PRJ-2023-013,BDL-0069,VND-0148,LOC-ARU-001,FP-2025-05,STS-009,Direct Purchase,Computer Accessories Set for PRJ-2023-013,1,Pieces,385600.0,385600.0,TZS,2025-05-23,05-31-2025,2025-05-30,GRN-2025-0598,INV-VND-2025-0598,2025-06-01,2025-07-01,2025-07-16,EXP-78430,1,False,,
PRC-2025-0599,GRT-2023-003,PRJ-2023-006,BDL-0067,VND-0097,LOC-KIL-001,FP-2025-08,STS-009,Quotation,Flipchart Paper Pad for PRJ-2023-006,39,Sets,19600.0,764400.0,TZS,2025-08-01,2025-08-28,09-05-2025,GRN-2025-0599,,2025-09-06,2025-10-06,2025-10-23,EXP-10487,5,False,PC-2025-200,
PRC-2025-0600,GRT-2023-002,PRJ-2023-012,BDL-0025,VND-0086,LOC-ARU-001,FP-2025-06,STS-002,Quotation,Participant Bags for PRJ-2023-012,133,Units,25900.0,3444700.0,TZS,26/06/2025,2025-07-18,,,,,,,,4,False,PC-2025-031,
PRC-2025-0601,GRT-2022-004,PRJ-2023-005,BDL-0127,VND-0007,LOC-KIL-001,FP-2025-06,STS-007,Tender,Sunflower Seeds 1kg for PRJ-2023-005,354,Boxes,17200.0,6088800.0,TZS,2025-06-17,2025-07-20,2025-07-17,GRN-2025-0601,,,,,,3,False,PC-2025-128,
PRC-2025-0602,GRT-2024-002,PRJ-2024-003,BDL-0157,VND-0150,LOC-ARU-003,FP-2025-06,STS-006,Quotation,Fruit Tree Seedlings for PRJ-2024-003,3665,Litres,1100.0,4031500.0,TZS,2025-06-05,2025-07-01,,,,,,,,3,False,PC-2025-150,
PRC-2025-0603,GRT-2023-002,PRJ-2023-012,BDL-0031,VND-0002,LOC-ARU-001,FP-2025-02,STS-002,Quotation,Notebooks Pack for PRJ-2023-012,187,Pieces,8500.0,1589500.0,TZS,2025-02-19,2025-03-04,,,,,,,,5,False,,
PRC-2025-0604,GRT-2023-003,PRJ-2023-006,BDL-0079,VND-0112,LOC-KIL-001,FP-2025-03,STS-009,Direct Purchase,Computer Accessories Set for PRJ-2023-006,1,Kg,371700.0,371700.0,TZS,2025-03-09,2025-03-17,2025-03-29,GRN-2025-0604,,2025-04-04,2025-05-04,2025-06-10,EXP-41272,1,False,,
PRC-2025-0605,GRT-2021-001,PRJ-2023-007,BDL-0206,VND-0053,LOC-ARU-001,FP-2025-03,STS-009,Tender,Toyota Hilux Double Cab for PRJ-2023-007,1,Kg,32092300.0,32092300.0,TZS,2025-03-19,2025-04-21,2025-04-26,GRN-2025-0605,INV-VND-2025-0605,2025-04-30,2025-05-30,2025-06-11,EXP-63155,5,False,PC-2025-064,
PRC-2025-0606,GRT-2023-001,PRJ-2023-002,BDL-0003,VND-0057,LOC-KIL-002,FP-2025-03,STS-001,Quotation,Medical Gloves Box for PRJ-2023-002,193,Units,47000.0,9071000.0,TZS,2025-03-10,2025-04-07,,,,,,,,3,False,PC-2025-179,
PRC-2025-0607,GRT-2023-005,PRJ-2023-010,BDL-0145,VND-0077,LOC-KIL-001,FP-2025-05,STS-007,Quotation,Vegetable Seed Pack for PRJ-2023-010,597,Boxes,9500.0,5671500.0,TZS,2025-05-19,2025-06-26,2025-07-08,GRN-2025-0607,,,,,,4,False,PC-2025-100,
